451, 0.5000, 0.5000, 140.0
452, 0.5000, 0.5000, 140.3
453, 0.5000, 0.5000, 140.6
454, 0.5000, 0.5000, 140.9
455, 0.5000, 0.5000, 141.2
456, 0.5000, 0.5000, 141.5
457, 0.5000, 0.5000, 141.8
458, 0.5000, 0.5000, 142.1
459, 0.5000, 0.5000, 142.4
460, 0.5000, 0.5000, 142.7
461, 0.5000, 0.5000, 143.0
462, 0.5000, 0.5000, 143.3
463, 0.5000, 0.5000, 143.6
464, 0.5000, 0.5000, 143.9
465, 0.5000, 0.5000, 144.2
466, 0.5000, 0.5000, 144.5
467, 0.5000, 0.5000, 144.8
468, 0.5000, 0.5000, 145.1
469, 0.5000, 0.5000, 145.4
470, 0.5000, 0.5000, 145.7
471, 0.5000, 0.5000, 145.9
472, 0.5000, 0.5000, 146.2
473, 0.5000, 0.5000, 146.5
474, 0.5000, 0.5000, 146.8
475, 0.5000, 0.5000, 147.1
476, 0.5000, 0.5000, 147.4
477, 0.5000, 0.5000, 147.7
478, 0.5000, 0.5000, 148.0
479, 0.5000, 0.5000, 148.3
480, 0.5000, 0.5000, 148.6
481, 0.5000, 0.5000, 148.9
482, 0.5000, 0.5000, 149.2
483, 0.5000, 0.5000, 149.5
484, 0.5000, 0.5000, 149.8
485, 0.5000, 0.5000, 150.1
486, 0.5000, 0.5000, 150.4
487, 0.5000, 0.5000, 150.7
488, 0.5000, 0.5000, 151.0
489, 0.5000, 0.5000, 151.3
490, 0.5000, 0.5000, 151.6
491, 0.5000, 0.5000, 151.9
492, 0.5000, 0.5000, 152.2
493, 0.5000, 0.5000, 152.4
494, 0.5000, 0.5000, 152.7
495, 0.5000, 0.5000, 153.0
496, 0.5000, 0.5000, 153.3
497, 0.5000, 0.5000, 153.6
498, 0.5000, 0.5000, 153.9
499, 0.5000, 0.5000, 154.2
500, 0.5000, 0.5000, 154.5
501, 0.5000, 0.5000, 154.8
502, 0.5000, 0.5000, 155.1
503, 0.5000, 0.5000, 155.4
504, 0.5000, 0.5000, 155.7
505, 0.5000, 0.5000, 156.0
506, 0.5000, 0.5000, 156.3
507, 0.5000, 0.5000, 156.6
508, 0.5000, 0.5000, 156.9
509, 0.5000, 0.5000, 157.2
510, 0.5000, 0.5000, 157.5
511, 0.5000, 0.5000, 157.8
512, 0.5000, 0.5000, 158.1
513, 0.5000, 0.5000, 158.4
514, 0.5000, 0.5000, 158.6
515, 0.5000, 0.5000, 158.9
516, 0.5000, 0.5000, 159.2
517, 0.5000, 0.5000, 159.5
518, 0.5000, 0.5000, 159.8
519, 0.5000, 0.5000, 160.1
520, 0.5000, 0.5000, 160.4
521, 0.5000, 0.5000, 160.7
522, 0.5000, 0.5000, 161.0
523, 0.5000, 0.5000, 161.3
524, 0.5000, 0.5000, 161.6
525, 0.5000, 0.5000, 161.9
526, 0.5000, 0.5000, 162.2
527, 0.5000, 0.5000, 162.5
528, 0.5000, 0.5000, 162.8
529, 0.5000, 0.5000, 163.1
530, 0.5000, 0.5000, 163.4
531, 0.5000, 0.5000, 163.7
532, 0.5000, 0.5000, 164.0
533, 0.5000, 0.5000, 164.3
534, 0.5000, 0.5000, 164.6
535, 0.5000, 0.5000, 164.8
536, 0.5000, 0.5000, 165.1
537, 0.5000, 0.5000, 165.4
538, 0.5000, 0.5000, 165.7
539, 0.5000, 0.5000, 166.0
540, 0.5000, 0.5000, 166.3
541, 0.5000, 0.5000, 166.6
542, 0.5000, 0.5000, 166.9
543, 0.5000, 0.5000, 167.2
544, 0.5000, 0.5000, 167.5
545, 0.5000, 0.5000, 167.8
546, 0.5000, 0.5000, 168.1
547, 0.5000, 0.5000, 168.4
548, 0.5000, 0.5000, 168.7
549, 0.5000, 0.5000, 169.0
550, 0.5000, 0.5000, 169.3
551, 0.5000, 0.5000, 169.6
552, 0.5000, 0.5000, 169.9
553, 0.5000, 0.5000, 170.2
554, 0.5000, 0.5000, 170.5
555, 0.5000, 0.5000, 170.7
556, 0.5000, 0.5000, 171.0
557, 0.5000, 0.5000, 171.3
558, 0.5000, 0.5000, 171.6
559, 0.5000, 0.5000, 171.9
560, 0.5000, 0.5000, 172.2
561, 0.5000, 0.5000, 172.5
562, 0.5000, 0.5000, 172.8
563, 0.5000, 0.5000, 173.1
564, 0.5000, 0.5000, 173.4
565, 0.5000, 0.5000, 173.7
566, 0.5000, 0.5000, 174.0
567, 0.5000, 0.5000, 174.3
568, 0.5000, 0.5000, 174.6
569, 0.5000, 0.5000, 174.9
570, 0.5000, 0.5000, 175.2
571, 0.5000, 0.5000, 175.5
572, 0.5000, 0.5000, 175.8
573, 0.5000, 0.5000, 176.1
574, 0.5000, 0.5000, 176.4
575, 0.5000, 0.5000, 176.6
576, 0.5000, 0.5000, 176.9
577, 0.5000, 0.5000, 177.2
578, 0.5000, 0.5000, 177.5
579, 0.5000, 0.5000, 177.8
580, 0.5000, 0.5000, 178.1
581, 0.5000, 0.5000, 178.4
582, 0.5000, 0.5000, 178.7
583, 0.5000, 0.5000, 179.0
584, 0.5000, 0.5000, 179.3
585, 0.5000, 0.5000, 179.6
586, 0.5000, 0.5000, 179.9
587, 0.5000, 0.5000, 180.2
588, 0.5000, 0.5000, 180.5
589, 0.5000, 0.5000, 180.8
590, 0.5000, 0.5000, 181.1
591, 0.5000, 0.5000, 181.4
592, 0.5000, 0.5000, 181.7
593, 0.5000, 0.5000, 182.0
594, 0.5000, 0.5000, 182.3
595, 0.5000, 0.5000, 182.5
596, 0.5000, 0.5000, 182.8
597, 0.5000, 0.5000, 183.1
598, 0.5000, 0.5000, 183.4
599, 0.5000, 0.5000, 183.7
600, 0.5000, 0.5000, 184.0
601, 0.5000, 0.5000, 184.3
602, 0.5000, 0.5000, 184.6
603, 0.5000, 0.5000, 184.9
604, 0.5000, 0.5000, 185.2
605, 0.5000, 0.5000, 185.5
606, 0.5000, 0.5000, 185.8
607, 0.5000, 0.5000, 186.1
608, 0.5000, 0.5000, 186.4
609, 0.5000, 0.5000, 186.7
610, 0.5000, 0.5000, 187.0
611, 0.5000, 0.5000, 187.3
612, 0.5000, 0.5000, 187.6
613, 0.5000, 0.5000, 187.9
614, 0.5000, 0.5000, 188.1
615, 0.5000, 0.5000, 188.4
616, 0.5000, 0.5000, 188.7
617, 0.5000, 0.5000, 189.0
618, 0.5000, 0.5000, 189.3
619, 0.5000, 0.5000, 189.6
620, 0.5000, 0.5000, 189.9
621, 0.5000, 0.5000, 190.2
622, 0.5000, 0.5000, 190.5
623, 0.5000, 0.5000, 190.8
624, 0.5000, 0.5000, 191.1
625, 0.5000, 0.5000, 191.4
626, 0.5000, 0.5000, 191.7
627, 0.5000, 0.5000, 192.0
628, 0.5000, 0.5000, 192.3
629, 0.5000, 0.5000, 192.6
630, 0.5000, 0.5000, 192.9
631, 0.5000, 0.5000, 193.2
